my_result,my_score,points,opponent_score,my_trophies,opponent_trophies,i_have_clan,opponent_has_clan,match_type,my_deck_elixir,op_deck_elixir,my_troops,my_buildings,my_spells,op_troops,op_buildings,op_spells,my_commons,my_rares,my_epics,my_legendaries,op_commons,op_rares,op_epics,op_legendaries,op_Tornado,op_Mortar,op_Goblin_Gang,op_Freeze,op_Lightning,op_Elixir_Collector,op_Barbarians,op_Arrows,op_Mega_Minion,op_Bandit,op_Three_Musketeers,op_Ice_Spirit,op_Ice_Golem,op_Hunter,op_Tombstone,op_Clone,op_Rocket,op_Giant,op_Royal_Giant,op_Flying_Machine,op_X-Bow,op_Tesla,op_Bomb_Tower,op_Knight,op_Ice_Wizard,op_Elite_Barbarians,op_Guards,op_Sparky,op_P.E.K.K.A,op_Giant_Skeleton,op_Inferno_Tower,op_Graveyard,op_Battle_Ram,op_Inferno_Dragon,op_Royal_Ghost,op_Skeleton_Army,op_Night_Witch,op_Furnace,op_Poison,op_Hog_Rider,op_Mirror,op_Mini_P.E.K.K.A,op_Witch,op_Valkyrie,op_Lumberjack,op_Electro_Wizard,op_Cannon,op_Goblin_Barrel,op_Archers,op_Baby_Dragon,op_Wizard,op_Musketeer,op_Bats,op_Balloon,op_Skeletons,op_Miner,op_Minions,op_Goblins,op_Dart_Goblin,op_Bowler,op_Goblin_Hut,op_Prince,op_Barbarian_Hut,op_Fireball,op_Fire_Spirits,op_Skeleton_Barrel,op_Spear_Goblins,op_Lava_Hound,op_Minion_Horde,op_The_Log,op_Dark_Prince,op_Mega_Knight,op_Bomber,op_Rage,op_Golem,op_Princess,op_Zap,op_Executioner,my_Giant,my_Minion_Horde,my_Bats,my_Archers,my_Arrows,my_Furnace,my_Fireball,my_Bomber,my_Mega_Knight,my_Witch,my_Mega_Minion,my_Ice_Golem,my_Inferno_Tower,my_Mortar,my_Dart_Goblin,my_Skeleton_Barrel,my_Ice_Spirit,my_Valkyrie,my_Spear_Goblins,my_Royal_Giant,my_Zap,my_Tornado,my_Mini_P.E.K.K.A,my_Fire_Spirits,my_Minions,my_Cannon,my_Rocket,my_Rage,my_Goblin_Hut,my_Baby_Dragon,my_Balloon,my_Goblin_Barrel,my_Musketeer,my_Elite_Barbarians,my_Goblins,my_Hog_Rider,my_Dark_Prince,my_Prince,my_Goblin_Gang,my_Wizard,my_Knight,my_Elixir_Collector,my_Skeleton_Army,my_Poison
Defeat,1,-21,3,1929,2009,y,y,replay__ladderBattleType,2.75,4.625,4,1,3,6,1,1,6,1,1,0,1,2,3,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,0,7,0,0,6,7,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0
Victory,1,30,0,1950,1899,y,y,replay__ladderBattleType,2.75,3.75,4,1,3,6,1,1,6,1,1,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,0,7,0,0,6,7,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0
Defeat,2,-22,3,1920,1981,y,y,replay__ladderBattleType,2.75,4.25,4,1,3,6,2,0,6,1,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,3,0,0,0,0,0,0,5,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,0,7,0,0,6,7,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0
Defeat,1,-23,3,1942,1991,y,y,replay__ladderBattleType,2.75,4.125,4,1,3,8,0,0,6,1,1,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,5,0,5,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,0,7,0,0,6,7,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0
Defeat,1,-23,2,1965,2017,y,y,replay__ladderBattleType,2.75,4.0,4,1,3,6,0,2,6,1,1,0,1,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,0,7,0,0,6,7,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0
Draw,1,0,1,1988,1997,y,y,replay__ladderBattleType,2.75,3.375,4,1,3,4,1,3,6,1,1,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,5,3,0,0,5,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,0,7,0,0,6,7,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0
Victory,1,31,0,1988,1948,y,y,replay__ladderBattleType,2.75,4.125,4,1,3,6,0,2,6,1,1,0,2,3,2,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,7,0,7,0,0,6,7,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0
Victory,2,29,1,1957,1903,y,y,replay__ladderBattleType,2.75,4.0,4,1,3,7,1,0,6,1,1,0,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,5,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,7,0,7,0,0,6,7,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0
Defeat,0,-22,3,1928,1986,y,y,replay__ladderBattleType,3.375,4.5,5,0,3,6,0,2,3,2,3,0,4,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,1,0,7,0,5,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
Defeat,1,-23,2,1950,1994,y,y,replay__ladderBattleType,3.625,3.375,5,1,2,6,0,2,4,2,2,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,7,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
Victory,2,30,1,1973,1922,y,y,replay__ladderBattleType,3.5,4.25,4,2,2,5,1,2,3,3,2,0,1,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0
Defeat,0,-23,1,1943,1989,y,y,replay__ladderBattleType,3.5,4.5,4,2,2,6,2,0,3,3,2,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0
Victory,1,27,0,1966,1886,y,y,replay__ladderBattleType,3.5,2.125,4,2,2,5,0,3,3,3,2,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0
Defeat,0,-22,1,1939,2007,y,y,replay__ladderBattleType,3.5,4.375,4,2,2,7,0,1,3,3,2,0,3,2,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,2,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0
Draw,1,0,1,1961,1948,y,y,replay__ladderBattleType,3.5,3.875,4,2,2,4,2,2,3,3,2,0,1,3,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0
Victory,3,29,1,1961,1901,y,y,replay__ladderBattleType,3.5,3.875,4,2,2,1,0,7,3,3,2,0,2,2,4,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0
Defeat,1,-23,2,1932,1974,y,y,replay__ladderBattleType,3.5,3.5,4,2,2,7,0,1,3,3,2,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,6,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0
Defeat,0,-25,2,1955,1986,y,y,replay__ladderBattleType,3.5,3.875,4,2,2,5,0,3,3,3,2,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0
Defeat,0,-24,1,1980,2032,y,y,replay__ladderBattleType,3.5,4.125,4,2,2,7,0,1,3,3,2,0,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0
Victory,1,26,0,2004,1921,y,y,replay__ladderBattleType,3.5,3.875,4,2,2,6,1,1,3,3,2,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,4,0,0,2,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0
Defeat,0,-23,3,1978,2033,y,y,replay__ladderBattleType,3.5,5.25,4,2,2,7,0,1,3,3,2,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0
Victory,2,31,1,2001,1963,y,y,replay__ladderBattleType,3.5,3.5,4,2,2,5,0,3,3,3,2,0,0,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0
Defeat,0,-24,1,1970,2013,y,y,replay__ladderBattleType,3.5,4.125,4,2,2,5,2,1,3,3,2,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0
Defeat,0,-26,1,1994,2016,y,y,replay__ladderBattleType,3.5,4.375,4,2,2,7,1,0,3,3,2,0,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0
Victory,2,26,1,2020,1935,y,y,replay__ladderBattleType,3.5,4.125,4,2,2,4,2,2,3,3,2,0,2,3,3,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0
Victory,1,31,0,1994,1954,y,y,replay__ladderBattleType,3.5,4.125,4,2,2,5,1,2,3,3,2,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,2,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0
Defeat,0,-24,2,1963,2003,y,y,replay__ladderBattleType,3.5,4.625,4,2,2,6,0,2,3,3,2,0,1,3,4,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,4,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0
Victory,3,31,0,1987,1950,y,y,replay__ladderBattleType,3.5,4.0,4,2,2,5,2,1,3,3,2,0,3,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0
Victory,1,28,0,1956,1891,y,y,replay__ladderBattleType,3.5,3.75,4,2,2,5,0,3,3,3,2,0,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0
Defeat,0,-22,1,1928,1980,y,y,replay__ladderBattleType,3.5,4.125,4,2,2,8,0,0,3,3,2,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,5,0,0,0,6,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0
Defeat,1,-23,2,1950,2000,y,y,replay__ladderBattleType,3.5,3.75,4,2,2,5,0,3,3,3,2,0,0,2,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,5,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0
Victory,2,31,1,1973,1940,y,y,replay__ladderBattleType,3.5,3.25,4,2,2,4,0,4,3,3,2,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,8,0,0,0,0,3,0,0,7,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0
Victory,1,31,0,1942,1901,y,y,replay__ladderBattleType,3.5,4.375,4,2,2,7,1,0,3,3,2,0,1,3,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0
Victory,2,29,1,1911,1852,y,y,replay__ladderBattleType,3.5,3.0,4,2,2,6,0,2,3,3,2,0,5,1,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,6,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0
Defeat,0,-21,3,1882,1958,y,y,replay__ladderBattleType,3.5,3.625,4,2,2,6,0,2,3,3,2,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,7,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0
Draw,1,0,1,1903,1891,y,y,replay__ladderBattleType,3.5,4.0,4,2,2,5,0,3,3,3,2,0,2,0,6,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0
Defeat,0,-22,1,1903,1975,y,y,replay__ladderBattleType,3.5,4.0,4,2,2,7,0,1,3,3,2,0,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,6,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0
Defeat,1,-21,3,1925,2006,y,y,replay__ladderBattleType,3.5,3.875,4,2,2,6,0,2,3,3,2,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0
Defeat,1,-23,2,1946,1996,y,y,replay__ladderBattleType,3.5,3.5,4,2,2,6,0,2,3,3,2,0,2,2,3,1,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,2,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0
Victory,1,30,0,1969,1926,y,y,replay__ladderBattleType,3.5,3.625,4,2,2,6,0,2,3,3,2,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0
